14	12	18	16	20	16	14	12	14	12	22	10	12	12	14	22	14	16	14	14	12	14	14	14	14	14	12	12	16	14	18	16	16	18	14	14	12	18	14	20	16	20	14	16	20	20	14	20	14	16	16	18	14	20	16	20	16	14	16	20	14	14	20	14	16	16	20	14	12	14	14	14	16	14	16	14	16	14	14	16	14	14	14	14	14	14	14	14	14	14	16	14	14	14	16	12	16	18	16	14	16	16	16	20	14	14	14	14	20	12	20	14	16	20	16	12	18	16	16	14	18	16	18	12	14	14	14	16	12	14	14	12	14	16	14	16	18	14	14	14	18	16	18	14	20	14	18	18	20	14	16	16	16	18	14	14	14	14	16	14	18	14	14	14	20	14	16	14	14	12	16	14	16	14	14	16	14	18	18	16	14	18	16	18	16	16	16	18
12	14	12	14	12	14	14	20	16	20	10	22	20	20	14	10	12	12	12	14	14	12	12	12	12	12	14	10	12	12	12	12	12	12	12	14	20	12	12	12	12	10	16	12	12	12	12	12	12	12	12	12	12	12	12	12	12	14	12	12	16	16	12	16	14	12	12	16	14	16	16	16	12	14	12	16	12	12	16	12	16	16	16	12	12	12	16	14	12	16	12	16	12	16	14	14	14	10	12	16	12	14	12	12	16	16	12	12	12	14	12	16	12	12	12	14	12	12	14	12	12	10	12	14	12	12	16	10	14	16	16	14	12	14	16	14	12	16	16	16	12	12	12	16	12	12	14	12	12	16	14	12	12	12	10	16	16	12	12	16	12	16	14	16	12	16	12	16	16	14	14	12	14	16	16	12	16	12	12	12	16	12	12	12	12	12	12	12
14	12	14	16	14	12	16	22	14	22	12	20	22	22	16	12	14	14	14	16	16	14	14	14	14	14	12	12	14	14	14	14	14	14	14	12	22	14	14	14	14	12	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	16	14	14	14	12	14	14	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	18	14	14	14	14	14	14	14	16	12	16	12	14	14	14	14	14	14	14	14	14	14	14	12	14	14	14	14	14	12	14	14	16	14	14	12	14	12	14	14	14	12	12	14	14	12	14	16	14	16	14	14	14	14	14	14	14	14	14	14	16	14	14	14	16	14	14	14	12	14	14	14	14	18	14	14	16	14	14	14	14	14	14	12	16	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
14	12	14	16	14	12	16	22	14	22	12	20	22	22	16	12	14	14	14	16	16	14	14	14	14	14	12	12	14	14	14	14	14	14	14	12	22	14	14	14	14	12	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	16	14	14	14	12	14	14	14	14	16	14	14	14	14	14	14	14	14	14	14	14	14	18	14	14	14	14	14	14	14	16	12	16	12	14	14	14	14	14	14	14	14	14	14	14	12	14	14	14	14	14	12	14	14	16	14	14	12	14	12	14	14	14	12	12	14	14	12	14	16	14	16	14	14	14	14	14	14	14	14	14	14	16	14	14	14	16	14	14	14	12	14	14	14	14	18	14	14	16	14	14	14	14	14	14	12	16	14	16	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
18	18	16	14	14	14	22	16	12	16	14	14	16	16	22	14	20	14	14	14	12	20	14	20	20	18	16	12	14	20	14	14	14	14	20	14	16	14	20	14	14	14	16	14	14	14	20	14	18	14	14	14	20	14	14	14	14	14	14	14	12	14	14	12	16	14	14	16	16	14	14	14	14	14	14	14	14	12	16	14	14	14	16	20	20	20	14	14	20	16	14	14	20	14	18	16	16	16	14	14	14	14	14	14	14	14	20	20	14	18	14	16	14	14	14	18	14	14	16	20	14	12	14	18	20	20	14	12	16	14	16	16	14	16	14	16	14	14	14	14	14	14	14	14	14	14	16	14	14	14	16	14	14	14	12	16	14	20	14	16	14	16	14	14	14	14	14	14	14	18	16	20	16	14	14	14	14	14	14	18	14	14	14	14	14	14	14	14
14	12	18	16	20	16	14	12	14	12	22	10	12	12	14	22	14	16	14	14	12	14	14	14	14	14	12	12	16	14	18	16	16	18	14	14	12	18	14	20	16	20	14	16	20	20	14	20	14	16	16	18	14	20	16	20	16	14	16	20	14	14	20	14	16	16	20	14	12	14	14	14	16	14	16	14	16	14	14	16	14	14	14	14	14	14	14	14	14	14	16	14	14	14	16	12	16	18	16	14	16	16	16	20	14	14	14	14	20	12	20	14	16	20	16	12	18	16	16	14	18	16	18	12	14	14	14	16	12	14	14	12	14	16	14	16	18	14	14	14	18	16	18	14	20	14	18	18	20	14	16	16	16	18	14	14	14	14	16	14	18	14	14	14	20	14	16	14	14	12	16	14	16	14	14	16	14	18	18	16	14	18	16	18	16	16	16	18
18	18	16	14	14	14	20	14	12	14	14	12	14	14	20	14	26	16	16	16	14	26	16	26	26	20	18	14	16	22	16	16	16	16	22	18	16	16	22	16	16	16	20	16	14	16	22	14	18	16	18	18	22	16	16	16	16	18	20	16	16	18	16	16	20	18	14	20	20	18	18	18	18	16	18	18	20	16	20	18	18	18	20	26	26	26	18	18	26	20	18	18	26	18	20	20	20	20	20	18	20	16	20	16	18	18	26	24	16	22	16	20	20	16	20	22	18	20	20	24	18	14	18	22	24	22	18	14	20	18	20	20	18	20	18	20	18	18	18	18	18	20	18	18	16	18	18	18	16	18	20	20	20	18	16	20	18	22	18	18	18	20	18	18	16	18	18	18	18	22	20	22	20	18	18	18	18	18	18	22	18	18	20	18	18	20	20	18
14	12	16	14	18	16	14	14	12	14	16	12	14	14	14	16	16	24	20	20	14	16	20	16	16	18	16	20	22	18	18	20	20	18	18	18	14	18	18	18	20	18	18	20	18	18	18	18	14	20	22	20	18	18	20	18	20	18	20	18	16	18	18	16	20	20	18	18	14	20	18	18	20	16	20	18	20	18	18	20	18	18	18	16	16	16	18	18	16	18	20	18	16	18	20	14	20	18	20	18	20	16	20	18	18	18	16	16	18	14	18	18	20	18	20	14	20	20	20	16	20	16	20	14	16	18	18	16	14	18	18	14	16	20	18	20	20	18	18	18	20	20	20	18	18	16	18	20	18	18	20	20	20	20	18	18	18	18	20	20	20	18	18	18	18	18	20	18	18	14	20	18	20	18	18	22	18	20	20	18	18	20	20	20	20	20	20	20
14	12	14	12	16	12	14	14	10	14	14	12	14	14	14	14	16	20	24	20	14	16	20	16	16	18	16	18	20	18	16	16	16	16	18	18	14	16	18	16	16	14	16	16	16	16	18	16	16	20	18	18	18	16	16	16	16	16	20	16	14	16	16	14	18	18	16	16	14	16	16	16	18	16	18	16	18	18	16	18	16	16	16	16	16	16	16	16	16	16	18	16	16	16	16	14	18	16	18	16	18	14	18	16	16	16	16	16	16	14	16	16	18	16	18	14	18	18	18	16	18	16	18	14	16	18	16	16	14	16	16	14	14	18	16	18	18	16	16	16	18	18	18	16	16	14	16	18	16	16	20	18	18	18	16	16	16	18	18	20	18	16	18	16	16	16	18	16	16	14	18	18	18	16	16	18	16	18	18	18	16	18	18	18	18	18	18	18
14	12	14	12	16	12	14	16	10	16	14	14	16	16	14	14	16	20	20	26	18	16	22	16	16	18	16	18	24	18	16	16	16	16	18	16	16	16	18	16	16	14	16	16	16	16	18	16	14	18	18	18	18	16	16	16	16	16	18	16	14	16	16	14	18	18	16	16	14	16	16	16	18	18	18	16	18	16	16	18	16	16	16	16	16	16	16	16	16	16	18	16	16	16	16	14	18	16	18	16	18	14	18	16	16	16	16	16	16	14	16	16	18	16	18	14	18	18	18	16	18	14	18	14	16	18	16	14	14	16	16	14	14	18	16	18	18	16	16	16	18	18	18	16	16	14	16	18	16	16	18	18	18	18	16	16	16	18	18	22	18	16	20	16	16	16	18	16	16	14	18	18	18	16	16	18	16	18	18	16	16	18	18	18	18	18	18	18
12	10	12	12	14	10	12	16	10	16	12	14	16	16	12	12	14	14	14	18	26	14	14	14	14	12	10	12	16	12	16	16	16	16	12	14	18	16	12	16	16	14	14	16	14	16	12	14	14	14	16	16	12	16	16	16	16	14	16	16	14	14	16	14	16	16	14	14	12	14	14	14	16	20	16	14	16	18	14	16	14	14	14	14	14	14	16	14	14	14	16	14	14	14	14	12	16	14	16	14	16	14	16	16	14	14	14	14	16	12	16	14	16	16	16	12	16	16	16	14	16	14	16	12	14	12	14	14	12	14	14	12	14	16	14	16	16	14	14	14	16	16	16	14	16	14	16	16	16	14	16	16	16	16	14	14	14	12	16	16	16	14	18	14	16	14	16	14	14	12	16	12	16	14	14	16	14	16	16	14	14	16	16	16	16	16	16	16
18	18	16	14	14	14	20	14	12	14	14	12	14	14	20	14	26	16	16	16	14	26	16	26	26	20	18	14	16	22	16	16	16	16	22	18	16	16	22	16	16	16	20	16	14	16	22	14	18	16	18	18	22	16	16	16	16	18	20	16	16	18	16	16	20	18	14	20	20	18	18	18	18	16	18	18	20	16	20	18	18	18	20	26	26	26	18	18	26	20	18	18	26	18	20	20	20	20	20	18	20	16	20	16	18	18	26	24	16	22	16	20	20	16	20	22	18	20	20	24	18	14	18	22	24	22	18	14	20	18	20	20	18	20	18	20	18	18	18	18	18	20	18	18	16	18	18	18	16	18	20	20	20	18	16	20	18	22	18	18	18	20	18	18	16	18	18	18	18	22	20	22	20	18	18	18	18	18	18	22	18	18	20	18	18	20	20	18
16	12	14	12	16	12	14	14	10	14	14	12	14	14	14	14	16	20	20	22	14	16	26	16	16	20	18	18	22	18	16	16	16	16	18	16	14	16	18	16	16	14	16	16	16	16	18	16	14	18	18	18	18	16	16	16	16	16	18	16	14	16	16	14	18	18	16	16	16	16	16	16	18	16	18	16	18	16	16	18	16	16	16	16	16	16	18	16	16	16	18	16	16	16	16	16	18	16	18	16	18	14	18	16	16	16	16	16	16	14	16	16	18	16	18	14	18	18	18	16	18	14	18	14	16	18	16	14	16	16	16	16	14	18	16	18	18	16	16	16	18	18	18	16	16	14	16	18	16	16	18	18	18	18	16	16	16	18	18	20	18	16	18	16	16	16	18	16	16	14	18	18	18	16	16	18	16	18	18	16	16	18	18	18	18	18	18	18
18	18	16	14	14	14	20	14	12	14	14	12	14	14	20	14	26	16	16	16	14	26	16	26	26	20	18	14	16	22	16	16	16	16	22	18	16	16	22	16	16	16	20	16	14	16	22	14	18	16	18	18	22	16	16	16	16	18	20	16	16	18	16	16	20	18	14	20	20	18	18	18	18	16	18	18	20	16	20	18	18	18	20	26	26	26	18	18	26	20	18	18	26	18	20	20	20	20	20	18	20	16	20	16	18	18	26	24	16	22	16	20	20	16	20	22	18	20	20	24	18	14	18	22	24	22	18	14	20	18	20	20	18	20	18	20	18	18	18	18	18	20	18	18	16	18	18	18	16	18	20	20	20	18	16	20	18	22	18	18	18	20	18	18	16	18	18	18	18	22	20	22	20	18	18	18	18	18	18	22	18	18	20	18	18	20	20	18
18	18	16	14	14	14	20	14	12	14	14	12	14	14	20	14	26	16	16	16	14	26	16	26	26	20	18	14	16	22	16	16	16	16	22	18	16	16	22	16	16	16	20	16	14	16	22	14	18	16	18	18	22	16	16	16	16	18	20	16	16	18	16	16	20	18	14	20	20	18	18	18	18	16	18	18	20	16	20	18	18	18	20	26	26	26	18	18	26	20	18	18	26	18	20	20	20	20	20	18	20	16	20	16	18	18	26	24	16	22	16	20	20	16	20	22	18	20	20	24	18	14	18	22	24	22	18	14	20	18	20	20	18	20	18	20	18	18	18	18	18	20	18	18	16	18	18	18	16	18	20	20	20	18	16	20	18	22	18	18	18	20	18	18	16	18	18	18	18	22	20	22	20	18	18	18	18	18	18	22	18	18	20	18	18	20	20	18
20	16	16	14	14	14	18	14	12	14	14	12	14	14	18	14	20	18	18	18	12	20	20	20	20	24	22	16	18	22	14	14	14	14	22	14	14	14	22	14	14	14	16	14	14	14	22	14	18	16	16	16	22	14	14	14	14	16	16	14	14	16	14	14	18	16	14	16	20	16	16	16	16	14	16	16	16	14	16	16	16	16	16	20	20	20	18	16	20	16	16	16	20	16	18	20	18	18	16	16	16	14	16	14	16	16	20	20	14	18	14	16	16	14	16	18	16	16	18	20	16	12	16	18	20	22	16	12	20	16	16	20	16	18	16	18	16	16	16	16	16	16	16	16	14	16	16	16	14	16	18	16	16	16	14	16	16	22	16	20	16	16	16	16	14	16	16	16	16	18	18	22	18	16	16	16	16	16	16	20	16	16	16	16	16	16	16	16
18	18	14	12	12	16	16	12	14	12	12	14	12	12	16	12	18	16	16	16	10	18	18	18	18	22	24	14	16	20	12	12	12	12	20	16	12	12	20	12	12	12	18	12	12	12	20	12	16	14	14	14	20	12	12	12	12	16	14	12	16	18	12	16	16	14	12	18	22	18	18	18	14	12	14	18	14	12	18	14	18	18	18	18	18	18	16	16	18	18	14	18	18	18	16	22	16	16	14	18	14	14	14	12	18	18	18	18	12	20	12	18	14	12	14	20	14	14	16	18	14	10	14	20	18	20	18	10	22	18	18	22	14	16	18	16	14	18	18	18	14	14	14	18	12	14	14	14	12	18	16	14	14	14	12	18	18	20	14	18	14	18	14	18	12	18	14	18	18	20	16	20	16	18	18	14	18	14	14	18	18	14	14	14	14	14	14	14
12	10	12	10	14	12	12	12	8	12	12	10	12	12	12	12	14	20	18	18	12	14	18	14	14	16	14	24	18	16	14	16	16	14	16	14	12	14	16	14	16	14	14	16	14	14	16	14	12	16	18	16	16	14	16	14	16	14	16	14	12	14	14	12	16	16	14	14	12	16	14	14	16	14	16	14	16	14	14	16	14	14	14	14	14	14	14	14	14	14	16	14	14	14	16	12	16	14	16	14	16	12	16	14	14	14	14	14	14	12	14	14	16	14	16	12	16	16	16	14	16	16	16	12	14	16	14	16	12	14	14	12	12	16	14	16	16	14	14	14	16	16	16	14	14	12	14	16	14	14	16	16	16	16	18	14	14	16	16	18	16	14	16	14	14	14	16	14	14	12	16	16	16	14	14	18	14	16	16	14	14	16	16	16	16	16	16	16
14	12	16	14	18	14	14	14	12	14	16	12	14	14	14	16	16	22	20	24	16	16	22	16	16	18	16	18	26	18	18	18	18	18	18	18	14	18	18	18	18	16	18	18	18	18	18	18	14	20	20	20	18	18	18	18	18	18	20	18	16	18	18	16	20	20	18	18	14	18	18	18	20	16	20	18	20	18	18	20	18	18	18	16	16	16	18	18	16	18	20	18	16	18	18	14	20	18	20	18	20	16	20	18	18	18	16	16	18	14	18	18	20	18	20	14	20	20	20	16	20	16	20	14	16	18	18	16	14	18	18	14	16	20	18	20	20	18	18	18	20	20	20	18	18	16	18	20	18	18	20	20	20	20	18	18	18	18	20	20	20	18	18	18	18	18	20	18	18	14	20	18	20	18	18	20	18	20	20	18	18	20	20	20	20	20	20	20
18	18	16	14	14	14	20	14	12	14	14	12	14	14	20	14	22	18	18	18	12	22	18	22	22	22	20	16	18	26	14	14	14	14	26	16	14	14	26	14	14	14	18	14	14	14	26	14	18	16	16	16	24	14	14	14	14	16	16	14	14	16	14	14	18	16	14	18	18	16	16	16	16	14	16	16	16	14	18	16	16	16	18	22	22	22	16	16	22	18	16	16	22	16	18	18	18	18	16	16	16	14	16	14	16	16	22	22	14	20	14	18	16	14	16	20	16	16	18	22	16	12	16	22	22	26	16	12	18	16	18	18	16	18	16	18	16	16	16	16	16	16	16	16	14	16	16	16	14	16	18	16	16	16	14	18	16	26	16	20	16	18	16	16	14	16	16	16	16	20	18	26	18	16	16	16	16	16	16	20	16	16	16	16	16	16	16	16
14	12	16	14	20	14	14	14	12	14	18	12	14	14	14	18	16	18	16	16	16	16	16	16	16	14	12	14	18	14	28	26	26	26	14	20	18	24	14	24	24	22	20	26	20	24	14	20	14	18	20	22	14	22	22	22	22	18	22	22	18	18	24	18	20	22	20	20	14	18	20	20	20	18	22	18	22	18	18	20	18	18	18	16	16	16	18	18	16	18	22	18	16	18	18	14	20	22	22	18	22	18	22	22	18	18	16	16	24	14	22	18	22	24	22	14	22	22	20	16	22	18	22	14	16	14	18	18	14	18	18	14	16	22	18	20	22	18	18	18	22	22	22	18	22	16	20	22	22	18	20	22	22	22	18	18	18	14	20	16	22	18	18	18	22	18	20	18	18	14	22	14	20	18	18	20	18	22	22	18	18	22	22	22	20	22	22	22
14	12	16	14	18	16	14	14	12	14	16	12	14	14	14	16	16	20	16	16	16	16	16	16	16	14	12	16	18	14	26	28	28	24	14	20	18	22	14	22	26	22	20	28	18	22	14	18	14	18	22	20	14	20	24	20	24	18	22	20	16	18	22	16	20	22	18	20	14	20	20	20	20	18	22	18	22	18	18	20	18	18	18	16	16	16	18	18	16	18	22	18	16	18	20	14	20	20	22	18	22	18	22	20	18	18	16	16	22	14	20	18	22	22	22	14	20	22	20	16	20	18	20	14	16	14	18	18	14	18	18	14	16	22	18	20	20	18	18	18	20	22	20	18	20	16	20	20	20	18	20	22	22	20	18	18	18	14	20	16	20	18	18	18	20	18	20	18	18	14	22	14	20	18	18	22	18	20	20	18	18	20	22	20	20	22	22	20
14	12	16	14	18	16	14	14	12	14	16	12	14	14	14	16	16	20	16	16	16	16	16	16	16	14	12	16	18	14	26	28	28	24	14	20	18	22	14	22	26	22	20	28	18	22	14	18	14	18	22	20	14	20	24	20	24	18	22	20	16	18	22	16	20	22	18	20	14	20	20	20	20	18	22	18	22	18	18	20	18	18	18	16	16	16	18	18	16	18	22	18	16	18	20	14	20	20	22	18	22	18	22	20	18	18	16	16	22	14	20	18	22	22	22	14	20	22	20	16	20	18	20	14	16	14	18	18	14	18	18	14	16	22	18	20	20	18	18	18	20	22	20	18	20	16	20	20	20	18	20	22	22	20	18	18	18	14	20	16	20	18	18	18	20	18	20	18	18	14	22	14	20	18	18	22	18	20	20	18	18	20	22	20	20	22	22	20
14	12	16	14	20	14	14	14	12	14	18	12	14	14	14	18	16	18	16	16	16	16	16	16	16	14	12	14	18	14	26	24	24	28	14	20	18	26	14	24	22	22	20	24	20	24	14	20	14	18	20	22	14	22	22	22	22	18	22	22	18	18	24	18	20	20	20	20	14	18	20	20	20	18	20	18	20	18	18	20	18	18	18	16	16	16	18	18	16	18	20	18	16	18	18	14	20	20	20	18	20	18	20	22	18	18	16	16	24	14	22	18	20	24	20	14	22	20	20	16	22	18	22	14	16	14	18	18	14	18	18	14	16	22	18	20	22	18	18	18	22	20	22	18	22	16	20	22	22	18	20	20	20	22	18	18	18	14	20	16	22	18	18	18	22	18	20	18	18	14	22	14	20	18	18	20	18	22	22	18	18	22	20	22	20	20	20	22
18	18	16	14	14	14	20	14	12	14	14	12	14	14	20	14	22	18	18	18	12	22	18	22	22	22	20	16	18	26	14	14	14	14	26	16	14	14	26	14	14	14	18	14	14	14	26	14	18	16	16	16	24	14	14	14	14	16	16	14	14	16	14	14	18	16	14	18	18	16	16	16	16	14	16	16	16	14	18	16	16	16	18	22	22	22	16	16	22	18	16	16	22	16	18	18	18	18	16	16	16	14	16	14	16	16	22	22	14	20	14	18	16	14	16	20	16	16	18	22	16	12	16	22	22	26	16	12	18	16	18	18	16	18	16	18	16	16	16	16	16	16	16	16	14	16	16	16	14	16	18	16	16	16	14	18	16	26	16	20	16	18	16	16	14	16	16	16	16	20	18	26	18	16	16	16	16	16	16	20	16	16	16	16	16	16	16	16
12	16	14	12	16	16	14	12	14	12	14	14	12	12	14	14	18	18	18	16	14	18	16	18	18	14	16	14	18	16	20	20	20	20	16	28	16	20	16	20	20	18	26	20	16	20	16	16	12	18	20	20	16	18	20	18	20	20	22	18	20	22	20	20	20	20	16	26	18	22	24	24	20	16	20	22	20	18	24	20	22	22	24	18	18	18	18	20	18	24	20	22	18	22	18	18	20	18	20	22	20	18	20	18	22	22	18	18	20	20	18	24	20	20	20	20	20	20	20	18	20	16	20	20	18	16	22	16	18	22	24	18	16	22	22	20	20	22	22	22	20	20	20	22	18	16	18	20	18	22	20	20	20	20	18	24	22	16	20	16	20	24	18	22	18	22	20	22	22	20	22	16	20	22	22	20	22	20	20	18	22	20	20	20	20	20	20	20
14	12	14	16	14	12	16	22	14	22	12	20	22	22	16	12	16	14	14	16	18	16	14	16	16	14	12	12	14	14	18	18	18	18	14	16	26	18	14	18	18	16	18	18	14	18	14	14	14	14	16	16	14	16	18	16	18	16	18	16	16	16	18	16	18	16	14	18	14	16	18	18	16	18	16	16	16	16	16	16	16	16	16	16	16	16	20	16	16	16	16	16	16	16	18	14	18	14	16	16	16	16	16	16	16	16	16	16	18	14	16	16	16	18	16	14	16	16	18	16	16	14	16	14	16	14	16	14	14	16	16	14	16	20	16	18	16	16	16	16	16	16	16	16	16	16	18	16	16	16	18	16	16	16	14	16	16	14	16	18	16	16	18	16	16	16	16	16	16	14	20	14	18	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
